"Time","Amount","NormalizedAmount","Legend"
0,0,0,"Raltegravir - BloodCells"
0.05,0.000718019913954653,3.19099753486045e-05,"Raltegravir - BloodCells"
0.1,0.00619763672310985,0.000275433078122861,"Raltegravir - BloodCells"
0.15,0.0188742341494908,0.000838801730605033,"Raltegravir - BloodCells"
0.2,0.0390823466941152,0.00173688319131159,"Raltegravir - BloodCells"
0.25,0.065839495351131,0.00292601449178169,"Raltegravir - BloodCells"
0.3,0.0973424726841548,0.00432605815431431,"Raltegravir - BloodCells"
0.35,0.131522759501739,0.00584508581435527,"Raltegravir - BloodCells"
0.4,0.166450331006759,0.00739732402397993,"Raltegravir - BloodCells"
0.45,0.200550088427003,0.00891277282634014,"Raltegravir - BloodCells"
0.5,0.232677248637188,0.0103405561933519,"Raltegravir - BloodCells"
0.55,0.262106107254116,0.0116484226393277,"Raltegravir - BloodCells"
0.6,0.28846772587256,0.0128199759401697,"Raltegravir - BloodCells"
0.65,0.311669486675309,0.013851100009114,"Raltegravir - BloodCells"
0.7,0.331811920574212,0.0147462626037485,"Raltegravir - BloodCells"
0.75,0.349116725358955,0.0155153163352143,"Raltegravir - BloodCells"
0.8,0.363871396873751,0.0161710379874464,"Raltegravir - BloodCells"
0.85,0.376387627896047,0.0167272796955338,"Raltegravir - BloodCells"
0.9,0.386973325841513,0.0171977253669179,"Raltegravir - BloodCells"
0.95,0.395915924384212,0.0175951490225911,"Raltegravir - BloodCells"
1,0.403473979716866,0.0179310413212045,"Raltegravir - BloodCells"
1.05,0.40987368388784,0.0182154546060803,"Raltegravir - BloodCells"
1.1,0.415309103248275,0.0184570135021916,"Raltegravir - BloodCells"
1.15,0.419944353899021,0.0186630115965693,"Raltegravir - BloodCells"
1.2,0.423916790396259,0.0188395531495781,"Raltegravir - BloodCells"
1.25,0.427340552090138,0.0189917106999857,"Raltegravir - BloodCells"
1.3,0.430309900851005,0.019123673398957,"Raltegravir - BloodCells"
1.35,0.432902439593541,0.0192388900465135,"Raltegravir - BloodCells"
1.4,0.435181883790103,0.0193401922621027,"Raltegravir - BloodCells"
1.45,0.437200534982356,0.0194299044114879,"Raltegravir - BloodCells"
1.5,0.439001277466198,0.0195099323426801,"Raltegravir - BloodCells"
1.55,0.440619276971273,0.0195818388780248,"Raltegravir - BloodCells"
1.6,0.442083440912599,0.0196469087101646,"Raltegravir - BloodCells"
1.65,0.443417580679686,0.0197062000560617,"Raltegravir - BloodCells"
1.7,0.444641305644009,0.0197605843881479,"Raltegravir - BloodCells"
1.75,0.445770798008657,0.0198107808699054,"Raltegravir - BloodCells"
1.8,0.446819379033596,0.0198573815198408,"Raltegravir - BloodCells"
1.85,0.447798224283778,0.0199008829982767,"Raltegravir - BloodCells"
1.9,0.44871657222412,0.0199416958776526,"Raltegravir - BloodCells"
