"Time","y","ymin","ymax","Concentration","Legend","ResidualsLegend","Path"
0,0,0,0,0,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.05,0.84960417199459,0.0202484346759538,19.8483951554884,0.84960417199459,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.1,11.6276683048769,0.556662453913118,134.716720648407,11.6276683048769,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.15,37.7211921504289,2.61879270712808,317.654717439546,37.7211921504289,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.2,76.8981752921239,7.04137620212825,554.332664750002,76.8981752921239,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.25,123.772518122053,14.1071456332321,847.149340660845,123.772518122053,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.3,177.304927153005,24.6420304909303,1202.75528974326,177.304927153005,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.35,239.011330654389,37.9062872888038,1544.06827199958,239.011330654389,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.4,303.607429374263,52.7504265733009,1943.33346383511,303.607429374263,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.45,368.857137727246,68.2237030424413,2323.61496790466,368.857137727246,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.5,440.953515924191,87.7666092187472,2645.8714698654,440.953515924191,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.55,511.725602516735,110.873470623751,2984.41471226375,511.725602516735,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.6,589.688414910591,133.079831750469,3269.68886889851,589.688414910591,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.65,673.793772466552,158.117116339694,3538.55233647682,673.793772466552,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.7,752.832552749818,184.79182557246,3742.42055168447,752.832552749818,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.75,827.414035590625,210.559251285665,3896.06337307572,827.414035590625,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.8,905.961307363391,243.662276622345,3992.03075543593,905.961307363391,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.85,991.903643210173,274.739497515348,3952.07363266239,991.903643210173,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.9,1061.02767302614,306.892457165527,3977.63457579603,1061.02767302614,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
0.95,1136.60004020283,338.630609327441,4042.32117512631,1136.60004020283,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1,1212.03996100105,363.763663244011,4011.77041534308,1212.03996100105,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.05,1271.48412075731,404.120476076184,3956.1399483956,1271.48412075731,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.1,1327.83719395429,443.787132021574,3879.50397322555,1327.83719395429,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.15,1392.65470328505,468.79417380474,3803.34982738465,1392.65470328505,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.2,1453.52658202265,500.059145386006,3818.72526256841,1453.52658202265,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.25,1512.24668391709,535.255729435732,3834.62060806408,1512.24668391709,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.3,1554.94882675654,557.944212598108,3833.93616756299,1554.94882675654,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.35,1620.29739308641,593.499437600381,3912.89044175894,1620.29739308641,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.4,1663.75596368257,625.349038091922,3955.13981930251,1663.75596368257,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.45,1703.8560649706,660.268644977138,3967.37875471275,1703.8560649706,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.5,1744.98861226808,691.670539624466,3956.39924661752,1744.98861226808,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.55,1781.27049637904,714.697950420418,3970.27163791557,1781.27049637904,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.6,1821.474647542,737.505026070075,3992.32448971625,1821.474647542,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.65,1853.79749748631,769.62685949685,3970.33815778469,1853.79749748631,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.7,1877.74994822555,806.265985926603,3906.03149943354,1877.74994822555,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.75,1903.2375054698,829.187956160656,3891.32976070065,1903.2375054698,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.8,1936.34517967436,849.293493890468,3845.73101556408,1936.34517967436,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
1.85,1949.54849425123,875.613956079292,3871.87266719518,1949.54849425123,"Simulated median and [5<U+1D57><U+02B0>-95<U+1D57><U+02B0>] percentiles for Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Raltegravir (Larson 2013 8y-18y 400mg FCT meal)","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)"
